,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,Wilderness_Area,Cover_Type
10777,2298,126,29,395,4,1103,253,206,60,612,3,4,4
10778,2257,118,22,150,74,1338,251,214,78,960,3,4,4
10779,2923,201,13,360,85,819,214,251,169,2188,33,3,5
10780,2798,165,13,120,15,1103,231,244,142,1012,2,3,3
10781,2763,236,23,162,68,1020,174,253,209,1851,4,3,5
10782,3077,209,5,579,78,5500,216,244,165,3274,29,1,2
10783,2414,30,25,108,67,400,204,178,99,636,6,4,6
10784,2886,102,16,339,120,1813,245,218,98,1099,32,3,2
10785,2113,101,33,85,41,598,253,177,24,67,3,4,4
10786,2837,58,16,150,49,2079,230,204,102,2131,33,3,5
10787,3123,48,7,190,39,5180,223,224,136,3103,22,1,1
10788,3161,182,15,124,23,2329,223,249,154,2850,29,1,7
10789,2055,325,26,85,42,342,147,202,190,569,10,4,6
10790,2404,194,15,42,9,1015,216,251,165,1266,4,3,3
10791,2394,291,23,212,64,1500,149,229,217,408,10,4,6
10792,2220,63,17,85,13,684,233,204,98,1614,3,4,4
10793,2854,28,8,446,99,2791,217,223,141,2912,12,1,2
10794,2733,344,19,339,84,2087,179,207,165,2223,10,3,6
10795,2359,53,31,108,53,1194,219,156,49,1221,10,4,6
10796,2266,347,24,134,69,570,166,193,160,541,2,4,3
10797,3224,223,8,85,3,3912,210,248,174,2676,23,1,7
10798,3306,199,11,0,0,2681,216,250,167,480,38,3,7
10799,3571,66,16,360,77,1809,234,207,101,2271,40,2,7
10800,2359,120,34,272,65,1045,254,189,33,630,6,4,4
10801,3293,109,26,192,50,2497,253,202,60,2672,30,1,7
10802,2533,97,4,30,-3,1489,226,234,143,1473,17,3,6
10803,3018,33,7,134,10,2263,219,226,143,1031,29,1,1
10804,2805,259,27,300,58,1723,146,243,229,2191,13,3,5
10805,2273,320,26,85,36,1366,144,205,196,720,10,4,3
10806,2470,35,21,153,70,927,213,190,105,1231,10,3,6
10807,2812,224,22,108,51,2266,184,254,199,680,13,3,5
10808,2114,239,11,127,56,660,200,249,186,949,1,4,6
10809,3281,7,6,540,11,3641,213,229,153,1008,22,3,7
10810,3262,85,19,153,29,2014,244,203,81,1358,39,1,7
10811,3090,131,14,124,46,3270,242,231,115,2986,30,1,1
10812,3372,70,11,395,17,1104,232,218,117,3808,38,2,1
10813,2048,297,10,60,2,768,193,237,184,666,17,4,4
10814,3433,342,14,551,204,1044,189,217,166,1442,40,2,7
10815,2368,23,22,216,26,1230,202,188,115,256,10,4,6
10816,2649,16,24,0,0,1273,192,183,119,721,20,3,6
10817,2531,89,15,30,-2,1381,242,214,98,702,10,3,6
10818,2201,82,8,30,5,787,232,225,126,1507,3,4,4
10819,2821,58,18,150,-15,306,230,200,97,1471,29,1,5
10820,2167,320,16,488,165,589,178,224,185,300,5,4,3
10821,2655,154,14,127,15,1034,236,240,130,631,2,3,3
10822,2649,39,12,384,-7,1282,220,212,125,743,29,1,2
10823,3160,77,9,470,49,424,232,223,122,5753,23,2,1
10824,3289,208,11,655,62,4367,212,251,173,1924,38,1,7
10825,2877,288,13,30,-3,2080,183,239,195,1015,19,3,5
10826,2784,156,14,124,31,3260,235,241,132,3042,30,1,2
10827,2101,148,3,0,0,1320,224,239,151,924,17,4,4
10828,2607,39,10,0,0,1401,221,217,130,1034,20,3,6
10829,2711,171,6,108,9,845,224,243,153,1803,12,1,1
10830,2428,319,19,234,60,1110,168,219,190,800,10,4,6
10831,3248,33,7,371,69,4282,219,226,143,2856,22,1,1
10832,3251,106,9,67,8,2375,235,229,125,2795,38,1,7
10833,2861,168,12,940,83,2373,230,245,145,1530,17,3,5
10834,3191,81,5,457,15,4686,226,231,140,2224,29,1,2
10835,2156,18,28,0,0,1207,187,170,107,960,17,4,4
10836,3001,73,10,42,0,6245,232,221,121,3223,29,1,2
10837,3208,42,6,277,13,983,221,227,142,1276,32,2,2
10838,3182,272,18,216,34,408,170,242,210,700,32,2,1
10839,2139,259,21,42,4,902,164,246,218,1454,17,4,4
10840,2889,114,18,362,118,604,248,218,91,1273,30,1,5
10841,3253,102,31,190,28,2060,253,183,33,67,39,3,7
10842,3424,148,17,190,17,4257,240,236,119,4302,40,3,7
10843,2138,124,3,30,-3,1290,225,237,146,1296,17,4,4
10844,2161,117,33,150,83,685,254,191,37,60,3,4,4
10845,2519,102,6,124,4,616,230,233,137,5559,18,1,5
10846,2738,77,11,323,60,335,234,219,115,2396,29,1,5
10847,2900,230,7,67,13,1664,209,247,175,1504,32,3,5
10848,2906,235,13,124,20,1976,196,251,191,1657,23,3,5
10849,2404,90,10,390,14,1015,236,224,118,1022,2,4,3
10850,3034,61,17,212,-9,4325,231,202,98,2491,29,1,2
10851,3109,132,14,242,55,641,242,232,116,815,32,3,2
10852,2475,352,16,0,0,541,191,211,157,847,20,3,6
10853,2922,94,28,240,22,421,251,186,44,2147,30,1,5
10854,2844,294,22,30,3,2173,154,229,213,942,19,3,5
10855,2699,156,10,443,91,560,232,242,141,67,4,3,3
10856,2406,329,18,153,45,745,173,215,180,1500,11,4,6
10857,3307,345,15,1260,290,1953,190,216,164,1954,39,3,7
10858,3193,240,35,180,60,2721,134,243,229,1295,33,3,1
10859,2153,158,24,0,0,900,237,236,114,741,14,4,4
10860,2562,190,15,162,15,2175,219,250,161,1983,2,3,5
10861,2083,313,17,0,0,180,171,224,193,684,14,4,4
10862,3285,57,10,0,0,3877,227,219,125,2148,38,1,7
10863,3142,313,13,42,0,3716,186,230,184,1283,23,1,1
10864,2779,78,47,134,118,150,227,111,0,1318,30,1,5
10865,2719,126,11,277,-10,1092,239,233,123,1302,23,1,2
10866,2766,39,23,216,117,1310,215,184,95,878,13,3,5
10867,2846,203,16,258,89,2230,210,253,173,644,33,3,5
10868,2293,199,22,255,112,1200,207,253,171,1123,3,4,4
10869,2345,336,27,382,146,1090,152,193,174,955,10,4,6
10870,2734,6,11,524,56,2525,207,219,149,1595,32,3,5
10871,3363,163,25,270,134,3838,234,237,118,3070,39,3,7
10872,2898,196,6,350,65,3013,219,245,162,2252,12,1,2
10873,2806,200,25,242,123,1140,202,252,172,1771,4,3,5
10874,3139,38,6,90,1,2008,220,227,143,2462,30,1,7
10875,2114,336,19,0,0,1218,175,211,173,1140,17,4,4
10876,3259,68,13,0,0,2465,233,214,111,1699,24,3,1
10877,3409,67,7,525,-28,837,228,226,132,648,38,2,7
10878,2358,343,9,162,49,1332,202,227,163,350,6,4,3
10879,2656,110,23,85,35,1350,252,208,72,636,30,1,5
10880,2753,111,6,90,-3,1897,230,234,137,2791,12,1,2
10881,2636,5,15,0,0,1614,200,210,146,1140,20,3,2
10882,2419,331,16,212,-1,1087,180,218,177,108,10,4,6
10883,3290,45,16,426,22,1570,223,204,111,4959,22,2,1
10884,2574,249,8,417,95,2389,203,246,182,484,2,3,3
10885,2320,113,32,242,99,553,254,188,35,1742,3,4,4
10886,3337,339,13,495,82,3394,191,221,168,3404,40,3,7
10887,3671,13,17,1179,316,5135,202,204,136,3583,40,3,7
10888,2346,99,17,0,0,408,245,215,93,816,16,3,6
10889,2270,158,27,402,130,1315,237,232,106,780,3,4,4
10890,2625,81,10,300,106,1466,233,223,121,1828,2,3,6
10891,2494,89,20,120,22,607,245,205,80,331,10,4,2
10892,2405,56,16,0,0,780,229,204,104,1091,6,4,6
10893,2300,16,27,277,119,912,185,172,112,767,10,4,6
10894,3381,295,18,60,15,1490,167,232,205,1770,39,2,7
10895,2932,81,11,60,-10,2093,235,219,114,3070,26,3,1
10896,3095,52,16,1318,226,2911,227,203,105,1328,32,3,2
10897,3244,83,22,350,75,1354,244,197,72,1350,30,1,7
10898,2285,128,38,335,198,703,250,186,25,256,3,4,4
10899,3369,199,14,497,90,3582,215,251,168,1573,32,3,1
10900,2739,203,26,127,58,1328,197,252,176,1583,4,3,5
10901,2891,180,15,240,53,920,224,248,152,2215,33,3,5
10902,2325,137,46,361,225,785,238,175,12,335,3,4,4
10903,2474,6,15,60,6,319,200,209,144,1205,11,4,6
10904,2191,19,9,0,0,551,214,222,144,1209,16,4,4
10905,3442,177,16,940,93,3421,226,247,148,1087,36,3,7
10906,2541,283,8,30,0,1639,199,241,181,1654,17,3,5
10907,2314,237,17,390,20,1242,187,253,200,815,2,4,4
10908,3387,162,26,395,228,1710,234,236,115,582,39,3,7
10909,2914,113,11,0,0,4889,239,229,119,1747,23,1,5
10910,3381,48,7,42,3,2676,223,224,136,2297,39,1,7
10911,2539,24,6,120,-3,446,217,226,146,1208,9,1,2
10912,2006,35,23,30,2,210,210,182,97,268,14,4,4
10913,2775,135,26,153,-35,603,250,219,81,323,30,1,5
10914,2271,273,29,379,133,631,132,233,234,1600,10,4,3
10915,2193,8,41,518,36,582,140,126,97,805,10,4,3
10916,2495,104,6,30,-2,1218,230,233,136,1338,17,3,6
10917,2823,312,7,30,0,1410,202,235,173,1065,23,3,5
10918,3371,127,9,750,190,1405,236,234,129,942,20,2,1
10919,2724,6,17,150,11,2508,197,205,142,417,31,3,5
10920,2249,334,33,277,147,1198,127,177,178,1136,10,4,3
10921,3046,315,13,150,31,1770,184,229,184,1597,23,3,1
10922,3395,252,6,474,54,3635,207,244,176,2305,40,3,7
10923,2837,133,19,757,59,2233,247,227,100,1682,13,3,5
10924,2083,310,35,60,60,150,107,193,215,642,10,4,3
10925,2789,56,7,525,59,2738,225,226,135,1851,32,3,2
10926,2289,141,10,497,-4,1345,236,237,131,888,2,4,4
10927,2310,300,22,400,238,1355,155,225,209,876,6,4,3
10928,3106,228,18,658,108,5984,191,254,196,1655,29,1,1
10929,3178,325,10,582,170,793,196,230,173,1973,24,3,1
10930,2273,161,37,234,153,1050,229,220,88,470,3,4,4
10931,2728,342,18,85,18,1559,179,210,167,1261,10,3,5
10932,3305,23,10,170,10,1825,214,218,139,4867,22,2,1
10933,2311,135,35,283,198,960,249,199,46,408,3,4,4
10934,3063,90,2,297,-37,658,222,236,150,1517,23,1,1
10935,3204,298,9,270,30,661,194,237,183,875,22,2,1
10936,2288,103,25,120,47,268,252,199,60,1736,3,4,4
10937,3259,343,7,778,51,2018,205,229,162,607,32,3,1
10938,2081,76,2,0,0,1207,222,235,150,485,17,4,4
10939,2332,48,19,30,14,859,223,195,98,1031,10,4,4
10940,2579,57,7,480,127,661,225,226,136,1167,2,3,6
10941,2302,116,26,255,109,990,254,204,61,1332,3,4,4
10942,3195,318,18,162,-1,4158,171,221,189,404,24,3,1
10943,2601,297,31,95,65,1657,119,212,225,1518,13,3,6
10944,3154,112,17,212,22,3690,247,220,96,228,33,3,1
10945,2913,16,11,457,58,3974,211,217,142,5568,29,1,2
10946,3119,96,29,42,12,1271,251,184,40,845,22,3,7
10947,3372,112,10,242,38,2382,238,229,121,2597,38,1,7
10948,3163,30,11,247,27,2871,216,215,133,1256,29,1,1
10949,2364,280,24,430,123,175,147,234,223,1678,10,4,3
10950,2757,22,13,175,21,1622,212,213,136,1237,10,3,5
10951,3148,146,5,150,12,4583,227,239,146,1981,22,1,1
10952,3168,184,22,30,11,2248,219,249,152,1441,23,3,1
10953,3062,329,1,0,0,3830,215,237,159,485,20,1,2
10954,3379,102,16,569,146,1826,245,217,96,1781,35,1,7
10955,2223,294,21,212,151,108,156,230,212,511,2,4,3
10956,2141,293,28,124,77,541,131,221,224,342,10,4,3
10957,2918,8,7,85,3,4731,212,226,152,1884,29,1,5
10958,3419,121,1,242,47,999,221,237,152,977,40,2,7
10959,3256,143,7,234,37,2713,231,239,140,2589,29,1,7
10960,2233,276,30,153,139,309,125,230,236,582,10,4,3
10961,3199,99,3,95,-15,2490,224,235,146,2674,22,1,1
10962,3139,149,13,150,40,108,236,239,130,2430,32,2,1
10963,2378,98,27,90,40,323,251,191,50,417,3,3,6
10964,3411,289,11,467,23,4841,190,239,189,4096,38,3,7
10965,2137,76,29,417,86,443,241,172,0,497,1,4,3
10966,2963,53,9,0,0,4461,226,220,128,2058,19,1,2
10967,3080,30,18,594,99,2191,212,198,117,2522,24,3,1
10968,2992,84,6,108,8,3918,229,229,133,1537,29,1,2
10969,2938,159,7,285,22,4891,228,242,146,2656,30,1,2
10970,3320,171,16,497,41,4099,229,245,143,2059,38,3,7
10971,2328,352,12,212,94,201,199,220,158,1114,10,4,3
10972,2616,359,24,42,15,977,176,187,142,3186,29,1,2
10973,3402,356,17,404,70,3826,191,207,153,3376,40,3,7
10974,2057,315,18,0,0,850,169,222,192,630,17,4,4
10975,2417,194,21,42,12,1154,211,252,165,1057,4,3,3
10976,2158,149,19,0,0,1445,241,235,115,853,3,4,4
10977,2703,247,10,90,8,1452,198,248,188,1130,23,3,5
10978,2167,84,7,0,0,1400,231,227,129,564,14,4,4
10979,3218,49,18,0,0,1822,225,197,100,1673,23,2,2
10980,2577,68,3,0,0,1631,222,234,148,2825,17,3,6
10981,3300,308,12,0,0,2395,188,232,185,430,35,3,7
10982,2865,222,13,446,227,1560,204,252,183,1449,4,3,2
10983,2320,256,20,67,17,1224,169,248,215,1338,10,4,6
10984,3440,105,26,390,202,3759,253,198,56,3395,39,3,7
10985,2575,112,27,560,-24,691,254,199,54,1253,4,3,3
10986,3421,300,22,1073,293,4143,154,226,209,2579,27,3,7
10987,2801,110,9,42,4,713,236,230,126,108,29,1,5
10988,2192,122,29,175,92,793,254,204,57,190,3,4,4
10989,3030,347,13,361,20,2886,196,219,162,1353,32,3,1
10990,2728,34,9,488,99,2524,219,221,138,1531,32,3,5
10991,3168,1,10,90,15,1434,206,222,153,2345,29,1,1
10992,3182,115,10,553,10,4605,237,231,124,1768,29,1,1
10993,2325,266,24,379,31,1218,151,242,225,785,2,4,4
10994,2980,66,15,175,-20,3896,233,209,104,1369,29,1,2
10995,2176,339,11,42,4,1214,196,224,167,1087,4,4,4
10996,2932,77,13,108,21,3911,236,216,108,5067,30,1,2
10997,3254,345,14,162,29,1883,191,217,164,366,39,3,7
10998,2373,294,23,108,31,1320,151,228,214,331,10,4,6
10999,2914,123,22,277,87,1082,251,216,81,391,30,1,5
11000,2399,116,13,216,58,598,242,227,111,1416,1,4,6
11001,2503,359,17,60,13,1591,193,207,149,924,10,3,6
11002,2697,310,15,108,3,1517,178,229,190,2212,17,3,5
11003,2802,39,16,376,86,1853,219,203,115,966,11,3,5
11004,2859,286,20,787,158,2160,162,235,212,1749,13,3,5
11005,2107,23,22,30,6,1355,202,188,115,875,17,4,4
11006,2647,167,20,391,88,1660,232,243,133,2295,4,3,3
11007,2570,13,24,150,40,1321,188,182,123,1572,10,3,3
11008,2153,103,38,134,81,618,251,163,0,67,3,4,4
11009,3250,152,19,300,-5,1124,240,237,119,2754,22,1,1
11010,3250,82,12,0,0,3973,237,219,111,1940,38,1,7
11011,2502,17,24,85,7,631,193,183,118,1388,10,3,6
11012,2956,189,12,742,-64,1120,220,249,160,1638,32,3,2
11013,2656,161,17,361,52,553,235,242,132,162,4,3,3
11014,2402,3,12,30,10,725,204,217,150,1140,10,3,6
11015,2305,160,28,457,169,1273,235,233,108,759,3,4,4
11016,3306,351,14,1261,289,1976,195,216,159,1945,38,3,7
11017,2618,301,52,124,59,1789,0,157,231,1396,13,3,6
11018,2054,243,33,124,56,295,137,244,230,458,5,4,3
11019,2651,184,24,90,44,1945,218,248,150,2713,4,3,3
11020,2277,354,25,335,96,900,169,187,149,832,10,4,6
11021,2446,200,19,360,105,726,209,253,171,1087,2,3,3
11022,3277,72,3,595,86,5872,223,233,146,2836,29,1,2
11023,2555,13,4,42,0,1690,215,231,152,1795,2,3,6
11024,2778,80,34,150,109,162,241,159,19,1441,29,1,5
11025,2573,29,10,182,5,1653,217,219,137,1826,11,3,5
11026,3077,256,4,618,210,6230,210,242,170,3734,29,1,2
11027,3118,338,13,285,-14,1867,192,222,168,842,23,3,1
11028,2518,123,5,0,0,2352,228,236,142,787,10,3,6
11029,2025,288,26,67,30,120,140,227,223,256,5,4,3
11030,3094,107,7,30,-2,2093,233,232,131,2148,23,1,1
11031,3268,185,9,210,40,1243,222,246,158,1006,21,3,1
11032,2884,146,22,967,107,2437,244,230,102,1470,13,3,5
11033,2430,97,15,85,17,658,244,216,98,1587,6,4,3
11034,2876,127,27,819,98,2326,253,210,66,1595,13,3,5
11035,2840,344,19,201,45,1706,179,207,165,1677,13,3,6
11036,2315,164,24,323,21,997,234,239,122,541,3,4,4
11037,2278,123,23,192,85,960,251,215,78,1345,3,4,4
11038,2978,325,10,297,13,134,196,230,173,837,19,3,1
11039,3439,333,14,592,70,2088,186,221,174,577,38,3,7
11040,2062,141,20,30,7,849,245,230,105,268,1,4,4
11041,2114,90,37,95,63,390,246,154,0,277,3,4,4
11042,2416,125,15,255,60,731,244,228,109,1345,1,4,6
11043,2827,192,18,324,100,1682,216,251,163,2221,4,3,5
11044,3237,153,29,134,53,1736,240,226,93,391,39,3,7
11045,2523,201,28,234,114,1436,195,251,174,847,4,3,3
11046,2270,148,12,60,8,283,236,239,131,342,10,4,4
11047,3230,298,16,391,87,4508,174,233,198,1148,29,1,2
11048,3401,292,10,382,24,4860,191,238,187,4004,38,3,7
11049,2785,6,10,0,0,2982,208,222,150,268,33,3,2
11050,3420,129,10,60,-2,2936,237,234,127,842,35,3,7
11051,2790,54,10,180,14,2024,226,218,125,2588,23,1,5
11052,2564,184,21,180,55,2042,220,249,152,870,4,3,3
11053,2785,35,17,190,127,201,216,201,116,1323,29,1,5
11054,2689,117,27,67,-33,247,254,204,60,543,30,1,5
11055,2411,168,24,120,36,127,230,241,129,920,2,3,3
11056,2750,22,10,591,51,150,214,218,140,819,11,3,5
11057,2619,345,13,488,61,649,193,218,164,872,11,3,3
11058,3009,82,32,182,48,2970,244,166,27,1142,33,3,1
11059,2529,339,18,67,10,1365,179,212,170,1290,10,3,6
11060,2697,259,10,60,2,1448,196,246,189,1095,23,3,5
11061,2725,60,20,124,31,1357,231,195,88,1050,33,3,2
11062,3120,326,9,679,105,1438,198,230,172,2195,32,3,1
11063,2677,86,8,150,21,1825,232,227,129,1776,4,3,3
11064,2121,345,29,564,113,671,150,181,161,365,5,4,3
11065,2606,356,18,67,26,911,188,205,152,3174,29,1,2
11066,2995,6,14,201,13,5167,202,213,146,4670,29,1,2
11067,2608,164,28,361,152,1008,232,235,115,1048,3,3,3
11068,3392,159,26,85,9,2672,236,234,110,573,39,3,7
11069,2695,36,16,60,9,1242,217,203,117,1605,10,3,2
11070,2808,311,27,454,249,1194,138,210,207,902,33,3,6
11071,3448,331,2,30,3,3178,213,236,160,2412,35,1,7
11072,2536,34,5,242,16,1242,219,228,146,4201,18,1,2
11073,3397,175,9,240,0,2442,225,245,153,300,38,3,7
11074,2457,222,19,390,49,342,192,254,193,1034,2,3,3
11075,2738,304,9,0,0,1952,196,236,180,732,31,3,5
11076,3078,25,16,134,32,1366,210,204,126,2586,33,3,1
11077,3308,73,16,108,23,1674,237,207,96,1945,38,1,1
11078,3030,108,5,95,7,3043,228,234,141,1356,32,3,1
11079,3304,184,37,247,145,1597,202,236,136,576,39,3,7
11080,2223,75,27,201,93,1249,241,178,50,642,10,4,4
11081,3458,162,6,932,95,930,226,242,149,300,40,2,7
11082,2997,341,13,690,-123,1606,192,220,166,1879,32,3,2
11083,2003,355,6,0,0,127,211,230,157,283,17,4,4
11084,2429,240,5,510,123,875,210,244,172,1234,6,4,3
11085,2531,247,6,30,3,1179,207,245,176,1409,17,3,6
11086,3321,222,7,150,10,1140,211,247,172,1630,21,3,7
11087,2317,97,13,42,8,1140,241,220,106,124,6,4,3
11088,2817,25,10,42,5,735,215,219,140,210,30,1,5
11089,3210,123,7,743,0,1019,231,235,137,2206,33,3,2
11090,2238,134,32,277,151,691,250,207,58,190,3,4,4
11091,2484,19,17,30,3,1505,206,203,130,849,10,3,6
11092,2450,313,10,426,77,674,193,233,179,1226,10,4,6
11093,2630,207,33,30,8,2254,179,248,182,633,4,3,3
11094,2693,5,12,120,0,828,205,217,149,1383,12,1,2
11095,2430,321,25,234,102,722,150,208,194,1253,10,4,6
11096,2248,129,21,30,0,864,249,223,91,1129,4,4,6
11097,3496,265,12,351,49,1430,190,245,194,1878,40,2,7
11098,3224,110,8,0,0,1426,234,231,129,2582,23,1,1
11099,2423,346,20,42,8,1320,177,204,162,384,10,4,6
11100,2323,38,28,400,245,658,207,166,78,324,10,4,4
11101,2703,47,24,108,64,120,220,179,80,1348,30,1,5
11102,3085,40,7,437,-97,1558,221,224,138,1187,29,1,1
11103,3017,46,22,212,52,5118,221,188,92,2352,29,1,1
11104,2813,61,23,150,62,1382,231,187,77,1213,32,3,2
11105,3397,166,26,418,238,1800,231,238,121,537,39,3,7
11106,2666,42,13,67,7,2017,222,212,123,1862,10,3,6
11107,2345,45,4,0,0,1355,221,231,146,510,6,4,4
11108,3113,14,13,376,23,3684,207,213,141,4380,29,1,1
11109,2867,95,30,242,107,360,251,181,36,2613,30,1,5
11110,2527,336,18,192,73,684,178,213,173,467,10,3,6
11111,2694,339,22,420,184,957,166,202,171,633,33,3,6
11112,3378,186,7,1047,176,2922,222,246,158,1412,38,3,7
11113,2538,175,8,30,-3,2268,225,244,153,2154,2,3,3
11114,2872,225,18,285,37,1077,192,254,194,1756,13,3,5
11115,3186,357,20,417,26,1421,185,201,150,2284,24,3,1
11116,2708,89,33,95,59,120,248,167,20,2580,30,1,5
11117,3246,99,14,446,87,648,243,220,103,934,39,3,7
11118,3423,352,13,722,84,1489,196,217,158,1531,38,3,7
11119,2859,165,16,60,4,361,232,244,138,1116,13,3,5
11120,2140,63,34,150,89,350,227,150,29,331,10,4,4
11121,3292,131,17,618,135,1106,245,228,105,1237,40,3,7
11122,3207,285,5,558,23,888,205,240,174,1920,31,3,1
11123,2724,95,26,120,72,150,250,192,54,1159,30,1,5
11124,2133,51,20,30,20,1296,225,192,93,934,10,4,3
11125,2314,145,16,120,18,85,241,236,119,446,11,4,3
11126,3380,181,12,255,96,2132,224,248,154,721,38,3,7
11127,3166,49,23,150,45,2696,223,184,85,1448,24,3,1
11128,2896,302,9,446,17,3840,195,236,181,3485,12,1,2
11129,2314,329,13,182,-10,90,189,225,175,722,10,4,2
11130,3423,62,24,90,26,2464,232,184,71,3674,39,1,7
11131,3012,119,6,30,-1,2984,231,235,137,1587,22,3,1
11132,3114,283,6,240,19,5584,202,240,177,1199,29,1,1
11133,2758,89,16,60,12,875,243,212,95,1448,23,3,5
11134,3020,283,5,331,-19,3081,206,240,173,830,32,3,1
11135,2929,127,11,0,0,573,239,232,122,2367,10,3,2
11136,2742,345,7,30,2,1597,206,229,161,2033,20,1,1
11137,2686,41,9,90,12,108,221,221,134,2221,29,1,5
11138,2225,114,25,153,79,1381,253,206,65,765,3,4,4
11139,2722,8,19,134,17,228,194,198,137,2598,24,1,2
11140,2970,146,23,242,57,361,244,230,101,782,32,3,5
11141,2678,290,13,30,11,1443,182,238,195,1383,20,3,6
11142,3340,83,6,0,0,1473,228,230,137,1657,38,2,7
11143,3348,262,11,30,8,2106,192,246,192,2131,32,3,1
11144,2035,323,23,95,32,150,154,209,191,716,10,4,3
11145,2879,144,13,319,104,1905,239,237,125,1279,13,3,5
11146,2979,265,10,242,44,4973,194,245,190,2037,29,1,1
11147,3206,99,18,192,37,1338,247,212,87,1302,30,1,7
11148,2472,352,17,210,34,1020,188,208,156,240,6,4,6
11149,2800,45,12,0,0,2244,223,214,124,2958,20,1,1
11150,2064,307,16,0,0,511,174,229,194,216,3,4,4
11151,3039,321,29,234,-1,1831,135,199,197,3457,22,1,1
11152,2727,31,7,0,0,1213,218,225,143,2255,17,3,5
11153,1983,324,15,162,-1,150,180,223,182,450,1,4,3
11154,3496,63,4,424,154,1319,224,231,143,1697,40,2,7
11155,2579,53,20,192,69,1415,227,192,90,1595,10,3,6
11156,2506,189,17,0,0,1611,219,250,159,1560,17,3,6
11157,2931,187,22,658,230,618,217,250,155,1637,4,3,5
11158,2814,56,21,256,161,268,229,191,85,1416,29,1,5
11159,2110,129,24,30,10,902,251,218,81,242,3,4,4
11160,2343,184,14,361,232,912,223,249,156,421,6,4,4
11161,3441,48,18,30,-1,3256,224,197,101,2460,35,1,7
11162,2087,79,10,0,0,800,233,223,121,153,3,4,4
11163,3163,208,11,201,27,607,212,250,172,2523,23,2,1
11164,2686,74,7,108,28,1754,229,227,132,6578,12,1,2
11165,3221,97,23,124,55,1463,250,201,68,1385,29,1,2
11166,3703,6,10,1114,294,5109,208,222,150,3321,40,3,7
11167,2910,266,4,42,2,4983,210,241,169,1673,23,1,5
11168,1889,353,30,95,39,67,153,172,146,600,5,4,6
11169,2740,287,10,351,46,1333,193,240,187,1967,11,3,5
11170,3042,1,10,268,126,2922,206,221,153,2188,33,3,1
11171,2259,24,3,0,0,752,218,233,152,607,4,4,4
11172,2356,100,13,127,12,495,241,222,109,726,2,4,3
11173,2187,205,4,0,0,882,217,243,162,395,14,4,4
11174,3310,181,10,1150,194,2482,223,247,156,2098,31,3,7
11175,2189,113,5,0,0,957,230,234,138,1338,4,4,4
11176,2546,314,17,67,28,660,173,225,191,1328,10,3,2
11177,2124,137,33,42,24,875,249,207,58,216,3,4,4
11178,2202,299,10,0,0,1388,193,237,184,764,17,4,4
11179,3367,227,8,949,165,2958,209,248,176,1245,38,3,1
11180,3225,75,17,270,-27,1622,238,206,93,2503,22,1,1
11181,2896,351,8,30,3,4803,206,227,159,1702,23,1,5
11182,2998,45,8,351,16,5842,223,222,134,3721,29,1,2
11183,2710,334,30,242,99,1826,139,187,179,2536,10,3,6
11184,2403,341,14,234,99,882,191,219,167,660,10,4,6
11185,2828,352,23,424,143,2556,174,194,154,2086,29,1,2
11186,2459,323,22,0,0,1736,160,212,189,339,10,3,3
11187,2992,51,24,60,-6,532,224,182,80,1242,29,1,1
11188,2459,248,26,60,29,882,156,248,223,876,4,3,3
11189,3110,205,13,30,-4,3090,212,252,172,1358,23,3,2
11190,2419,196,4,210,68,450,219,243,160,759,2,3,3
11191,2878,147,16,272,95,938,239,237,123,2974,11,3,2
11192,2787,281,14,0,0,2271,181,241,200,849,31,3,5
11193,3313,194,9,376,52,3360,219,247,163,1329,32,3,2
11194,2255,123,33,124,58,785,254,196,42,1507,3,4,4
11195,2840,276,22,60,17,2187,156,238,220,953,19,3,5
11196,2564,344,7,134,2,1637,206,229,162,1783,2,3,5
11197,2266,303,17,162,58,1253,169,229,199,722,10,4,6
11198,2439,72,5,272,96,659,226,230,138,618,6,4,3
11199,2515,33,14,30,3,1897,216,209,125,1889,17,3,6
11200,3193,88,7,60,-1,3721,231,229,131,3103,23,1,7
11201,2900,156,11,430,52,2508,233,241,138,2016,26,3,5
11202,2978,27,4,192,13,4780,218,230,149,5502,12,1,2
11203,2559,149,1,470,16,1150,221,238,154,1348,2,3,3
11204,2804,115,18,127,40,2021,248,219,93,1040,13,3,5
